"d76dfa7f-c960-40b9-aa3b-ea8d4580fe7a","creka","ʃˈrɛka","gismu","c<u class=""se_basna"" title=""アクセント"">re</u>ka","<var class=""x1"">x<sub>1</sub></var> は <var class=""x2"">x<sub>2</sub></var> (素材)の上着 / トップス","<li>ブラウス</li><li>シャツ</li><li>上着</li>","<li>cek</li>",,"<li><a href=""https://jbovlaste.lojban.org/dict/taxfu?bg=1;langidarg=10"" title=""x1 は x2 (身体部分 / 性別 / 種族)・ x3 (目的 / 機能)の衣服 / 服飾""><u class=""se_basna"">ta</u>xfu</a></li>",,"D1::カテゴリ・ワード::服飾","[sound:creka.flac]"
"534317de-4270-4491-824b-24c4d0846297","cutci","ˈʃutʃi","gismu","<u class=""se_basna"" title=""アクセント"">cu</u>tci","<var class=""x1"">x<sub>1</sub></var> は <var class=""x2"">x<sub>2</sub></var> (足 / ひづめ)を覆う / 守るための <var class=""x3"">x<sub>3</sub></var> (素材)の靴","<li>靴</li><li>ブーツ</li><li>サンダル</li>","<li>cuc</li>","<li>シュー小さい</li>","<li><a href=""https://jbovlaste.lojban.org/dict/smoka?bg=1;langidarg=10"" title=""x1 は x2 (素材)の靴下 / ストッキング / タイツ"">s<u class=""se_basna"">mo</u>ka</a></li><li><a href=""https://jbovlaste.lojban.org/dict/taxfu?bg=1;langidarg=10"" title=""x1 は x2 (身体部分 / 性別 / 種族)・ x3 (目的 / 機能)の衣服 / 服飾""><u class=""se_basna"">ta</u>xfu</a></li><li><a href=""https://jbovlaste.lojban.org/dict/skiji?bg=1;langidarg=10"" title=""x1 は x2 (表面)を x3 (者 / 荷)が滑るためのスキー板 / そり / スケート"">s<u class=""se_basna"">ki</u>ji</a></li>",,"D1::カテゴリ・ワード::服飾","[sound:cutci.flac]"
"870de526-e04f-464b-b503-07551c9b2c38","dakli","ˈdakli","gismu","<u class=""se_basna"" title=""アクセント"">da</u>kli","<var class=""x1"">x<sub>1</sub></var> は <var class=""x2"">x<sub>2</sub></var> (内容)・ <var class=""x3"">x<sub>3</sub></var> (素材)の鞄 / バッグ / リュックサック","<li>鞄(かばん)</li>",,,"<li><a href=""https://jbovlaste.lojban.org/dict/daski?bg=1;langidarg=10"" title=""x1 は x2 (物)のためのポケット / ポーチ / 小物入れ""><u class=""se_basna"">da</u>ski</a></li><li><a href=""https://jbovlaste.lojban.org/dict/bakfu?bg=1;langidarg=10"" title=""x1 は x2 (内容)を x3 で結んだ束 / パッケージ / まとまり""><u class=""se_basna"">ba</u>kfu</a></li>",,"D1::カテゴリ・ワード::服飾","[sound:dakli.flac]"
"69e7a4ea-c0b7-448d-be60-c3249d8f9b56","daski","ˈdaski","gismu","<u class=""se_basna"" title=""アクセント"">da</u>ski","<var class=""x1"">x<sub>1</sub></var> は <var class=""x2"">x<sub>2</sub></var> (物)のためのポケット / ポーチ / 小物入れ","<li>ポケット</li>",,"<li>&lt;ダサい気になる&gt;</li>","<li><a href=""https://jbovlaste.lojban.org/dict/dakli?bg=1;langidarg=10"" title=""x1 は x2 (内容)・ x3 (素材)の鞄 / バッグ / リュックサック""><u class=""se_basna"">da</u>kli</a></li><li><a href=""https://jbovlaste.lojban.org/dict/taxfu?bg=1;langidarg=10"" title=""x1 は x2 (身体部分 / 性別 / 種族)・ x3 (目的 / 機能)の衣服 / 服飾""><u class=""se_basna"">ta</u>xfu</a></li><li><a href=""https://jbovlaste.lojban.org/dict/bakfu?bg=1;langidarg=10"" title=""x1 は x2 (内容)を x3 で結んだ束 / パッケージ / まとまり""><u class=""se_basna"">ba</u>kfu</a></li>",,"D1::カテゴリ・ワード::服飾","[sound:daski.flac]"
"f9fe4fee-acc9-43bc-9ef0-c66420999d90","gluta","gˈluta","gismu","g<u class=""se_basna"" title=""アクセント"">lu</u>ta","<var class=""x1"">x<sub>1</sub></var> は手袋 / グローブ / ミトン","<li>手袋</li>","<li>glu</li>",,"<li><a href=""https://jbovlaste.lojban.org/dict/taxfu?bg=1;langidarg=10"" title=""x1 は x2 (身体部分 / 性別 / 種族)・ x3 (目的 / 機能)の衣服 / 服飾""><u class=""se_basna"">ta</u>xfu</a></li>",,"D1::カテゴリ・ワード::服飾","[sound:gluta.flac]"
"393f87f2-2d4f-448f-914b-418c641e5cc3","kosta","ˈkosta","gismu","<u class=""se_basna"" title=""アクセント"">ko</u>sta","<var class=""x1"">x<sub>1</sub></var> は <var class=""x2"">x<sub>2</sub></var> (素材)のコート / ジャケット / マント","<li>コート</li>","<li>kos</li>","<li>コートこすった</li>","<li><a href=""https://jbovlaste.lojban.org/dict/pastu?bg=1;langidarg=10"" title=""x1 は(素材)のローブ / チュニック / ガウン / ドレス""><u class=""se_basna"">pa</u>stu</a></li><li><a href=""https://jbovlaste.lojban.org/dict/sunla?bg=1;langidarg=10"" title=""x1 は x2 (動物種 / 原料)のウール / 羊毛""><u class=""se_basna"">su</u>nla</a></li><li><a href=""https://jbovlaste.lojban.org/dict/taxfu?bg=1;langidarg=10"" title=""x1 は x2 (身体部分 / 性別 / 種族)・ x3 (目的 / 機能)の衣服 / 服飾""><u class=""se_basna"">ta</u>xfu</a></li>",,"D1::カテゴリ・ワード::服飾","[sound:kosta.flac]"
"a794bfda-0387-47f9-ae6e-4dbd3d6f6428","mapku","ˈmapku","gismu","<u class=""se_basna"" title=""アクセント"">ma</u>pku","<var class=""x1"">x<sub>1</sub></var> は <var class=""x2"">x<sub>2</sub></var> (素材)の帽子 / 冠 / 兜 / ヘルメット","<li>帽子</li>","<li>map</li>",,"<li><a href=""https://jbovlaste.lojban.org/dict/taxfu?bg=1;langidarg=10"" title=""x1 は x2 (身体部分 / 性別 / 種族)・ x3 (目的 / 機能)の衣服 / 服飾""><u class=""se_basna"">ta</u>xfu</a></li><li><a href=""https://jbovlaste.lojban.org/dict/stedu?bg=1;langidarg=10"" title=""x1 は x2 (本体)の頭 / 頭部"">s<u class=""se_basna"">te</u>du</a></li><li><a href=""https://jbovlaste.lojban.org/dict/drudi?bg=1;langidarg=10"" title=""x1 は x2 (本体)の屋根 / 天井 / 屋上 / 蓋"">d<u class=""se_basna"">ru</u>di</a></li>",,"D1::カテゴリ・ワード::服飾","[sound:mapku.flac]"
"bbc0a2f1-cc10-4df0-96b6-17f2e61fb13c","palku","ˈpalku","gismu","<u class=""se_basna"" title=""アクセント"">pa</u>lku","<var class=""x1"">x<sub>1</sub></var> は <var class=""x2"">x<sub>2</sub></var> (素材)のズボン / スラックス / パンツ(女性用)","<li>ズボン</li>","<li>pak</li>","<li>お腹でズボン出っ張る苦 裤(ku)</li>","<li><a href=""https://jbovlaste.lojban.org/dict/taxfu?bg=1;langidarg=10"" title=""x1 は x2 (身体部分 / 性別 / 種族)・ x3 (目的 / 機能)の衣服 / 服飾""><u class=""se_basna"">ta</u>xfu</a></li><li><a href=""https://jbovlaste.lojban.org/dict/pastu?bg=1;langidarg=10"" title=""x1 は(素材)のローブ / チュニック / ガウン / ドレス""><u class=""se_basna"">pa</u>stu</a></li><li><a href=""https://jbovlaste.lojban.org/dict/skaci?bg=1;langidarg=10"" title=""x1 は x2 (素材)のスカート / キルト"">s<u class=""se_basna"">ka</u>ci</a></li>",,"D1::カテゴリ・ワード::服飾","[sound:palku.flac]"
"5d70636a-0893-4889-9ac4-b5e610b8d477","pastu","ˈpastu","gismu","<u class=""se_basna"" title=""アクセント"">pa</u>stu","<var class=""x1"">x<sub>1</sub></var> は(素材)のローブ / チュニック / ガウン / ドレス","<li>ローブ</li>","<li>pas</li>",,"<li><a href=""https://jbovlaste.lojban.org/dict/kosta?bg=1;langidarg=10"" title=""x1 は x2 (素材)のコート / ジャケット / マント""><u class=""se_basna"">ko</u>sta</a></li><li><a href=""https://jbovlaste.lojban.org/dict/taxfu?bg=1;langidarg=10"" title=""x1 は x2 (身体部分 / 性別 / 種族)・ x3 (目的 / 機能)の衣服 / 服飾""><u class=""se_basna"">ta</u>xfu</a></li><li><a href=""https://jbovlaste.lojban.org/dict/palku?bg=1;langidarg=10"" title=""x1 は x2 (素材)のズボン / スラックス / パンツ(女性用)""><u class=""se_basna"">pa</u>lku</a></li>",,"D1::カテゴリ・ワード::服飾","[sound:pastu.flac]"
"be766236-896f-4de7-8304-dee82775cd3c","skaci","sˈkaʃi","gismu","s<u class=""se_basna"" title=""アクセント"">ka</u>ci","<var class=""x1"">x<sub>1</sub></var> は <var class=""x2"">x<sub>2</sub></var> (素材)のスカート / キルト","<li>スカート; 衣服</li>",,"<li>スカートすかして見る</li>","<li><a href=""https://jbovlaste.lojban.org/dict/taxfu?bg=1;langidarg=10"" title=""x1 は x2 (身体部分 / 性別 / 種族)・ x3 (目的 / 機能)の衣服 / 服飾""><u class=""se_basna"">ta</u>xfu</a></li><li><a href=""https://jbovlaste.lojban.org/dict/palku?bg=1;langidarg=10"" title=""x1 は x2 (素材)のズボン / スラックス / パンツ(女性用)""><u class=""se_basna"">pa</u>lku</a></li>",,"D1::カテゴリ・ワード::服飾","[sound:skaci.flac]"
"1958bf28-2b9d-4a6b-9227-5181b98d3a47","smoka","sˈmoka","gismu","s<u class=""se_basna"" title=""アクセント"">mo</u>ka","<var class=""x1"">x<sub>1</sub></var> は <var class=""x2"">x<sub>2</sub></var> (素材)の靴下 / ストッキング / タイツ","<li>靴下</li>","<li>smo</li>","<li>靴下に住もか</li>","<li><a href=""https://jbovlaste.lojban.org/dict/cutci?bg=1;langidarg=10"" title=""x1 は x2 (足 / ひづめ)を覆う / 守るための x3 (素材)の靴""><u class=""se_basna"">cu</u>tci</a></li><li><a href=""https://jbovlaste.lojban.org/dict/taxfu?bg=1;langidarg=10"" title=""x1 は x2 (身体部分 / 性別 / 種族)・ x3 (目的 / 機能)の衣服 / 服飾""><u class=""se_basna"">ta</u>xfu</a></li>",,"D1::カテゴリ・ワード::服飾","[sound:smoka.flac]"
"a0e28f96-9bb4-4854-918d-5ec1da5a2796","taxfu","ˈtaxfu","gismu","<u class=""se_basna"" title=""アクセント"">ta</u>xfu","<var class=""x1"">x<sub>1</sub></var> は <var class=""x2"">x<sub>2</sub></var> (身体部分 / 性別 / 種族)・ <var class=""x3"">x<sub>3</sub></var> (目的 / 機能)の衣服 / 服飾","<li>衣服</li>","<li>taf</li><li>ta'u</li>","<li>&lt;タフな服&gt;</li><li>たくさん服</li><li>traje</li><li>fu(服)</li>","<li><a href=""https://jbovlaste.lojban.org/dict/creka?bg=1;langidarg=10"" title=""x1 は x2 (素材)の上着 / トップス"">c<u class=""se_basna"">re</u>ka</a></li><li><a href=""https://jbovlaste.lojban.org/dict/cutci?bg=1;langidarg=10"" title=""x1 は x2 (足 / ひづめ)を覆う / 守るための x3 (素材)の靴""><u class=""se_basna"">cu</u>tci</a></li><li><a href=""https://jbovlaste.lojban.org/dict/daski?bg=1;langidarg=10"" title=""x1 は x2 (物)のためのポケット / ポーチ / 小物入れ""><u class=""se_basna"">da</u>ski</a></li><li><a href=""https://jbovlaste.lojban.org/dict/dasni?bg=1;langidarg=10"" title=""x1 は x2 を x3 (着用様式)で着ている / 履いている / 被っている / 身に付けている""><u class=""se_basna"">da</u>sni</a></li><li><a href=""https://jbovlaste.lojban.org/dict/gluta?bg=1;langidarg=10"" title=""x1 は手袋 / グローブ / ミトン"">g<u class=""se_basna"">lu</u>ta</a></li><li><a href=""https://jbovlaste.lojban.org/dict/kosta?bg=1;langidarg=10"" title=""x1 は x2 (素材)のコート / ジャケット / マント""><u class=""se_basna"">ko</u>sta</a></li><li><a href=""https://jbovlaste.lojban.org/dict/mapku?bg=1;langidarg=10"" title=""x1 は x2 (素材)の帽子 / 冠 / 兜 / ヘルメット""><u class=""se_basna"">ma</u>pku</a></li><li><a href=""https://jbovlaste.lojban.org/dict/palku?bg=1;langidarg=10"" title=""x1 は x2 (素材)のズボン / スラックス / パンツ(女性用)""><u class=""se_basna"">pa</u>lku</a></li><li><a href=""https://jbovlaste.lojban.org/dict/pastu?bg=1;langidarg=10"" title=""x1 は(素材)のローブ / チュニック / ガウン / ドレス""><u class=""se_basna"">pa</u>stu</a></li><li><a href=""https://jbovlaste.lojban.org/dict/skaci?bg=1;langidarg=10"" title=""x1 は x2 (素材)のスカート / キルト"">s<u class=""se_basna"">ka</u>ci</a></li><li><a href=""https://jbovlaste.lojban.org/dict/smoka?bg=1;langidarg=10"" title=""x1 は x2 (素材)の靴下 / ストッキング / タイツ"">s<u class=""se_basna"">mo</u>ka</a></li><li><a href=""https://jbovlaste.lojban.org/dict/lunbe?bg=1;langidarg=10"" title=""x1 は裸 / 服無し""><u class=""se_basna"">lu</u>nbe</a></li>",,"D1::カテゴリ・ワード::服飾","[sound:taxfu.flac]"
